service,caller,callee
S_78126003,MS_61551,MS_27239
S_78126003,MS_61551,MS_2827
S_78126003,MS_61551,MS_55290
S_78126003,MS_61551,MS_4354
S_78126003,MS_20767,MS_41516
S_78126003,MS_20767,MS_2827
S_78126003,MS_20767,MS_20767
S_78126003,MS_20767,MS_71122
S_78126003,MS_20767,MS_27421
S_78126003,MS_20767,MS_2192
S_78126003,MS_20767,MS_55085
S_78126003,MS_20767,MS_32139
S_78126003,MS_20767,MS_4354
S_78126003,MS_20767,MS_55436
S_78126003,MS_20767,MS_55290
S_78126003,MS_20767,MS_46825
S_78126003,MS_20767,MS_3147
S_78126003,MS_20767,MS_22845
S_78126003,MS_20767,MS_27239
S_78126003,MS_20767,MS_29635
S_78126003,MS_62142,MS_21883
S_78126003,MS_62142,MS_35973
S_78126003,MS_62142,MS_29680
S_78126003,MS_62142,MS_21733
S_78126003,MS_62142,MS_53745
S_78126003,MS_62142,MS_36669
S_78126003,MS_62142,MS_15171
S_78126003,MS_62142,MS_46825
S_78126003,MS_62142,MS_14304
S_78126003,MS_62142,MS_55290
S_78126003,MS_62142,MS_29635
S_78126003,MS_62142,MS_2835
S_78126003,MS_62142,MS_62142
S_78126003,MS_62142,MS_55085
S_78126003,MS_62142,MS_32139
S_78126003,MS_28686,MS_46825
S_78126003,MS_28686,MS_4679
S_78126003,MS_28686,MS_27421
S_78126003,MS_28686,MS_72494
S_78126003,MS_28686,MS_55085
S_78126003,MS_28686,MS_5867
S_78126003,MS_28686,MS_30089
S_78126003,MS_28686,MS_59888
S_78126003,MS_36438,MS_42253
S_78126003,MS_36438,MS_29680
S_78126003,MS_41981,MS_45455
S_78126003,MS_41981,MS_27421
S_78126003,MS_41981,MS_53454
S_78126003,MS_47946,MS_6045
S_78126003,MS_26670,MS_2827
S_78126003,MS_26670,MS_54574
S_78126003,MS_26670,MS_15171
S_78126003,MS_26670,MS_26670
S_78126003,MS_26670,MS_4354
S_78126003,MS_26670,MS_1556
S_78126003,MS_26670,MS_37691
S_78126003,MS_26670,MS_8234
S_78126003,MS_26670,MS_42253
S_78126003,MS_26670,MS_5449
S_78126003,MS_26670,MS_42255
S_78126003,MS_26670,MS_54606
S_78126003,MS_26670,MS_13548
S_78126003,MS_26670,MS_60125
S_78126003,MS_26670,MS_46825
S_78126003,MS_26670,MS_14728
S_78126003,MS_26670,MS_1278
S_78126003,MS_26670,MS_6434
S_78126003,MS_26670,MS_61418
S_78126003,MS_26670,MS_36144
S_78126003,MS_26670,MS_27300
S_78126003,MS_26670,MS_46708
S_78126003,MS_26670,MS_5867
S_78126003,MS_26670,MS_7932
S_78126003,MS_26670,MS_36632
S_78126003,MS_26670,MS_45070
S_78126003,MS_26670,MS_31140
S_78126003,MS_16166,MS_43192
S_78126003,MS_10752,MS_58845
S_78126003,MS_10752,MS_11111
S_78126003,MS_10752,MS_20702
S_78126003,MS_10752,MS_20759
S_78126003,MS_10752,MS_7414
S_78126003,MS_10752,MS_50097
S_78126003,MS_8107,MS_20662
S_78126003,MS_8107,MS_59690
S_78126003,MS_8107,MS_5221
S_78126003,MS_21249,MS_8334
S_78126003,MS_21249,MS_12897
S_78126003,MS_21249,MS_27421
S_78126003,MS_5426,MS_37525
S_78126003,MS_5426,MS_42253
S_78126003,MS_13942,MS_54021
S_78126003,MS_13942,MS_47445
S_78126003,MS_58242,MS_30659
S_78126003,MS_58242,MS_34856
S_78126003,MS_58242,MS_47465
S_78126003,MS_18366,MS_37691
S_78126003,MS_11607,MS_61144
S_78126003,MS_11607,MS_27421
S_78126003,MS_38371,MS_8234
S_78126003,MS_38371,MS_24480
S_78126003,MS_31789,MS_46825
S_78126003,MS_31789,MS_58423
S_78126003,MS_31789,MS_55085
S_78126003,MS_31789,MS_35973
S_78126003,MS_31789,MS_21883
S_78126003,MS_31789,MS_21733
S_78126003,MS_31789,MS_3147
S_78126003,MS_31789,MS_27239
S_78126003,MS_31789,MS_72392
S_78126003,MS_31789,MS_10916
S_78126003,MS_48488,MS_15934
S_78126003,MS_48488,MS_35973
S_78126003,MS_48488,MS_46378
S_78126003,MS_48488,MS_22845
S_78126003,MS_48488,MS_14304
S_78126003,MS_48488,MS_21733
S_78126003,MS_48488,MS_29635
S_78126003,MS_48488,MS_48488
S_78126003,MS_48488,MS_63642
S_78126003,MS_48488,MS_44845
S_78126003,MS_345,MS_11363
S_78126003,MS_6434,MS_6434
S_78126003,MS_6434,MS_2827
S_78126003,MS_6434,MS_37691
S_78126003,MS_6434,MS_28617
S_78126003,MS_6434,MS_8234
S_78126003,MS_6434,MS_29952
S_78126003,MS_6434,MS_14750
S_78126003,MS_6434,MS_65114
S_78126003,MS_6434,MS_55751
S_78126003,MS_6434,MS_28230
S_78126003,MS_6434,MS_27421
S_78126003,MS_6434,MS_72494
S_78126003,MS_6434,MS_1278
S_78126003,MS_6434,MS_58694
S_78126003,MS_49864,MS_37691
S_78126003,MS_18369,MS_46825
S_78126003,MS_18369,MS_58269
S_78126003,MS_18369,MS_37691
S_78126003,MS_18369,MS_25648
S_78126003,MS_18369,MS_49817
S_78126003,MS_18369,MS_59450
S_78126003,MS_72666,MS_1043
S_78126003,MS_72666,MS_5438
S_78126003,MS_72666,MS_33771
S_78126003,MS_72666,MS_17552
S_78126003,MS_72666,MS_47805
S_78126003,MS_72666,MS_37691
S_78126003,MS_72666,MS_47956
S_78126003,MS_72666,MS_20847
S_78126003,MS_72666,MS_30109
S_78126003,MS_72666,MS_27421
S_78126003,MS_72666,MS_15171
S_78126003,MS_72666,MS_16872
S_78126003,MS_72666,MS_28911
S_78126003,MS_72666,MS_5524
S_78126003,MS_72666,MS_15521
S_78126003,MS_72666,MS_32661
S_78126003,MS_72666,MS_57148
S_78126003,MS_48733,MS_37535
S_78126003,MS_48733,MS_45193
S_78126003,MS_48733,MS_53745
S_78126003,MS_48733,MS_20539
S_78126003,MS_12316,MS_14728
S_78126003,MS_12316,MS_27421
S_78126003,MS_12316,MS_72398
S_78126003,MS_12316,MS_61059
S_78126003,MS_12316,MS_12316
S_78126003,MS_12316,MS_61489
S_78126003,MS_27536,MS_15109
S_78126003,MS_27536,MS_2835
S_78126003,MS_27536,MS_23531
S_78126003,MS_10125,MS_29635
S_78126003,MS_10125,MS_15171
S_78126003,MS_10125,MS_10125
S_78126003,MS_10125,MS_22845
S_78126003,MS_10125,MS_14304
S_78126003,MS_44923,MS_21883
S_78126003,MS_8861,MS_21883
S_78126003,MS_8861,MS_8861
S_78126003,MS_8861,MS_2827
S_78126003,MS_8861,MS_60125
S_78126003,MS_8861,MS_4354
S_78126003,MS_15549,MS_72494
S_78126003,MS_15549,MS_55085
S_78126003,MS_15549,MS_2192
S_78126003,MS_15549,MS_27421
S_78126003,MS_15549,MS_66332
S_78126003,MS_15549,MS_23439
S_78126003,MS_15549,MS_28686
S_78126003,MS_15549,MS_68385
S_78126003,MS_15549,MS_17807
S_78126003,MS_15549,MS_32591
S_78126003,MS_15549,MS_60125
S_78126003,MS_15549,MS_46708
S_78126003,MS_15549,MS_52635
S_78126003,MS_15549,MS_11641
S_78126003,MS_15549,MS_41162
S_78126003,MS_15549,MS_46825
S_78126003,MS_15549,MS_39755
S_78126003,MS_15549,MS_23646
S_78126003,MS_15549,MS_15838
S_78126003,MS_19073,MS_52306
S_78126003,MS_19073,MS_10916
S_78126003,MS_19073,MS_55085
S_78126003,MS_19073,MS_70312
S_78126003,MS_19073,MS_27421
S_78126003,MS_19073,MS_32139
S_78126003,MS_24671,MS_55436
S_78126003,MS_24671,MS_27421
S_78126003,MS_24671,MS_66332
S_78126003,MS_24671,MS_29529
S_78126003,MS_24671,MS_51603
S_78126003,MS_24671,MS_42255
S_78126003,MS_30186,MS_11641
S_78126003,MS_30186,MS_69676
S_78126003,MS_30186,MS_27421
S_78126003,MS_7053,MS_6045
S_78126003,MS_41019,MS_35050
S_78126003,MS_41019,MS_37691
S_78126003,MS_50543,MS_26670
S_78126003,MS_50543,MS_37691
S_78126003,MS_50543,MS_4354
S_78126003,MS_50543,MS_1556
S_78126003,MS_50543,MS_15171
S_78126003,MS_50543,MS_14304
S_78126003,MS_50543,MS_46825
S_78126003,MS_50543,MS_24213
S_78126003,MS_50543,MS_23205
S_78126003,MS_50543,MS_29635
S_78126003,MS_50543,MS_50543
S_78126003,MS_50543,MS_53745
S_78126003,MS_9042,MS_60007
S_78126003,MS_9042,MS_15954
S_78126003,MS_669,MS_8031
S_78126003,MS_669,MS_27421
S_78126003,MS_669,MS_21883
S_78126003,MS_58507,MS_14728
S_78126003,MS_58507,MS_27656
S_78126003,MS_58507,MS_6045
S_78126003,MS_58507,MS_20023
S_78126003,MS_58507,MS_58507
S_78126003,MS_64369,MS_46825
S_78126003,MS_64369,MS_55332
S_78126003,MS_64369,MS_46708
S_78126003,MS_64369,MS_27421
S_78126003,MS_64369,MS_14728
S_78126003,MS_64369,MS_35973
S_78126003,MS_64369,MS_41516
S_78126003,MS_64369,MS_12316
S_78126003,MS_64369,MS_59536
S_78126003,MS_64369,MS_7766
S_78126003,MS_71181,MS_37711
S_78126003,MS_71181,MS_21883
S_78126003,MS_71181,MS_60035
S_78126003,MS_69516,MS_19854
S_78126003,MS_69516,MS_55290
S_78126003,MS_69516,MS_795
S_78126003,MS_69516,MS_27239
S_78126003,MS_69516,MS_42253
S_78126003,MS_21424,MS_6045
S_78126003,MS_17979,MS_12071
S_78126003,MS_17979,MS_1106
S_78126003,MS_17979,MS_21977
S_78126003,MS_17979,MS_27421
S_78126003,MS_16726,MS_55436
S_78126003,MS_16726,MS_27421
S_78126003,MS_16726,MS_48591
S_78126003,MS_44012,MS_2827
S_78126003,MS_44136,MS_21883
S_78126003,MS_44136,MS_44136
S_78126003,MS_44136,MS_35973
S_78126003,MS_44136,MS_16099
S_78126003,MS_44136,MS_29635
S_78126003,MS_44136,MS_55290
S_78126003,MS_44136,MS_27239
S_78126003,MS_44136,MS_1278
S_78126003,MS_44136,MS_11363
S_78126003,MS_44136,MS_2835
S_78126003,MS_44136,MS_47325
S_78126003,MS_44136,MS_46708
S_78126003,MS_44136,MS_46825
S_78126003,MS_44136,MS_21733
S_78126003,MS_44136,MS_14304
S_78126003,MS_44136,MS_26670
S_78126003,MS_44136,MS_23205
S_78126003,MS_44136,MS_29680
S_78126003,MS_44136,MS_53745
S_78126003,MS_44136,MS_43192
